train_id,train_type,date,section_id,from_station,to_station,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_minutes,block_length_km,track_type,speed_limit_kmph,rake_length_m,priority_level,headway_seconds,tsr_active,tsr_speed_kmph,platform_assigned,controller_action,conflict_likelihood,propagated_delay_minutes
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:45:00,18:38:00,0,62,electrified,74,471,2,575,N,0,P5,divert,0.86,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:59:00,18:52:00,14,62,electrified,74,471,2,575,Y,60,P5,hold,1,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:45:00,18:38:00,0,62,electrified,74,471,2,575,N,0,P5,divert,0.71,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:45:00,18:38:00,0,62,electrified,74,471,2,575,N,0,P5,hold,0.95,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:45:00,18:38:00,0,62,electrified,74,471,2,575,Y,60,P5,hold,0.93,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:45:00,18:38:00,0,62,electrified,74,471,2,575,N,0,P5,divert,0.8,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:45:00,18:38:00,0,62,electrified,74,471,2,575,N,0,P5,divert,0.82,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,18:03:00,18:56:00,18,62,electrified,74,471,2,575,N,0,P5,hold,1,3
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:45:00,18:38:00,0,62,electrified,74,471,2,575,N,0,P5,divert,0.93,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:51:00,18:44:00,6,62,electrified,74,471,2,575,N,0,P10,hold,0.73,6
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:52:00,18:45:00,7,62,electrified,74,471,2,575,N,0,P5,divert,0.75,4
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:48:00,18:41:00,3,62,electrified,74,471,2,575,Y,45,P5,divert,0.84,2
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:49:00,18:42:00,4,62,electrified,74,471,2,575,N,0,P5,hold,0.73,4
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:50:00,18:43:00,5,62,electrified,74,471,2,575,N,0,P5,divert,1,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:58:00,18:51:00,13,62,electrified,74,471,2,575,N,0,P5,reschedule,1,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:45:00,18:38:00,0,62,electrified,74,471,2,575,N,0,P10,divert,0.76,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:45:00,18:38:00,0,62,electrified,74,471,2,575,N,0,P5,divert,0.85,0
T38406,suburban,17-09-2025,SEC018,ASR,TPTY,17:45:00,18:38:00,17:45:00,18:38:00,0,62,electrified,74,471,2,575,N,0,P5,divert,0.81,0
T41303,express,27-09-2025,SEC001,NDLS,CNB,02:30:00,03:07:00,02:32:00,03:09:00,29,73,double,117,696,1,407,N,0,P3,reschedule,0.867134583,21
T41303,express,27-09-2025,SEC002,CNB,ALD,03:07:00,04:05:00,03:11:00,04:09:00,36,105,electrified,109,733,1,397,N,0,P3,reschedule,0.77358247,23
T41303,express,27-09-2025,SEC003,ALD,MGS,04:05:00,05:11:00,04:07:00,05:13:00,47,131,electrified,119,621,1,541,N,0,P4,reschedule,0.744010314,30
T41303,express,27-09-2025,SEC004,MGS,GAYA,05:11:00,06:47:00,05:14:00,06:50:00,43,172,double,108,653,1,385,N,0,P1,reschedule,0.771228227,26
T41303,express,27-09-2025,SEC005,GAYA,DHN,06:47:00,08:20:00,06:49:00,08:22:00,2,147,electrified,95,744,1,238,N,0,P1,none,0.02,0
T41303,express,27-09-2025,SEC006,DHN,ASN,08:20:00,09:06:00,08:20:00,09:06:00,29,74,double,96,502,1,543,N,0,P4,reschedule,0.746090767,17
T41303,express,27-09-2025,SEC007,ASN,HWH,09:06:00,10:20:00,09:20:00,10:34:00,53,136,electrified,110,506,1,390,N,0,P2,reschedule,0.908587326,32
T46732,express,12-09-2025,SEC005,GAYA,DHN,00:27:00,02:01:00,00:38:00,02:12:00,11,147,double,94,576,1,452,N,0,P7,prioritize,0.92,0
T46732,express,12-09-2025,SEC006,DHN,ASN,02:01:00,02:45:00,02:12:00,02:56:00,11,74,electrified,100,714,1,290,N,0,P7,none,0.06,0
T46732,express,12-09-2025,SEC007,ASN,HWH,02:45:00,04:03:00,02:59:00,04:17:00,14,136,single,104,627,1,573,N,0,P5,none,0.13,0
T46732,express,12-09-2025,SEC001,NDLS,CNB,20:10:00,20:44:00,20:28:00,21:02:00,18,73,electrified,127,618,1,394,N,0,P1,reschedule,1,4
T46732,express,12-09-2025,SEC002,CNB,ALD,20:44:00,21:42:00,20:55:00,21:53:00,11,105,double,109,501,1,483,N,0,P6,none,0.08,0
T46732,express,12-09-2025,SEC003,ALD,MGS,21:42:00,23:00:00,21:53:00,23:11:00,11,131,double,101,554,1,208,N,0,P6,none,0.09,0
T46732,express,12-09-2025,SEC004,MGS,GAYA,23:00:00,00:27:00,23:11:00,00:38:00,11,172,electrified,118,743,1,472,N,0,P2,none,0.18,0
T47239,passenger,08-09-2025,SEC001,NDLS,CNB,07:45:00,08:32:00,07:45:00,08:32:00,0,73,single,93,477,2,501,N,0,P7,prioritize,0.77,5
T47239,passenger,08-09-2025,SEC002,CNB,ALD,08:32:00,09:39:00,08:35:00,09:42:00,3,105,electrified,94,500,2,302,N,0,P6,none,0.07,0
T47239,passenger,08-09-2025,SEC003,ALD,MGS,09:39:00,11:18:00,09:48:00,11:27:00,9,131,electrified,79,597,2,546,N,0,P2,none,0.47,0
T47239,passenger,08-09-2025,SEC004,MGS,GAYA,11:18:00,13:15:00,11:24:00,13:21:00,6,172,double,88,438,2,406,N,0,P2,none,0.06,0
T47239,passenger,08-09-2025,SEC005,GAYA,DHN,13:15:00,14:48:00,13:21:00,14:54:00,6,147,single,95,510,2,414,N,0,P1,none,0.09,0
T47239,passenger,08-09-2025,SEC006,DHN,ASN,14:48:00,15:41:00,14:57:00,15:50:00,9,74,single,83,540,2,354,N,0,P4,none,0.13,0
T47239,passenger,08-09-2025,SEC007,ASN,HWH,15:41:00,17:07:00,15:51:00,17:17:00,10,136,electrified,95,503,2,443,N,0,P7,hold,0.85,0
T47484,express,13-09-2025,SEC001,NDLS,CNB,15:00:00,15:34:00,15:17:00,15:51:00,17,73,single,130,527,1,498,N,0,P1,none,0.18,5
T47484,express,13-09-2025,SEC002,CNB,ALD,15:34:00,16:28:00,15:51:00,16:45:00,17,105,single,117,692,1,553,N,0,P4,none,0.2,0
T47484,express,13-09-2025,SEC003,ALD,MGS,16:28:00,17:29:00,16:46:00,17:47:00,18,131,single,129,681,1,350,N,0,P5,none,0.08,0
T47484,express,13-09-2025,SEC004,MGS,GAYA,17:29:00,19:22:00,17:47:00,19:40:00,18,172,double,91,707,1,211,N,0,P1,none,0.11,0
T47484,express,13-09-2025,SEC005,GAYA,DHN,19:22:00,20:52:00,19:39:00,21:09:00,17,147,double,98,533,1,222,N,0,P6,prioritize,0.91,0
T47484,express,13-09-2025,SEC006,DHN,ASN,20:52:00,21:32:00,21:23:00,22:03:00,31,74,electrified,112,621,1,220,N,0,P3,none,0.28,0
T47484,express,13-09-2025,SEC007,ASN,HWH,21:32:00,22:35:00,21:50:00,22:53:00,18,136,double,130,649,1,461,N,0,P1,none,0.14,0
T48389,express,14-09-2025,SEC001,NDLS,CNB,08:00:00,08:38:00,08:00:00,08:38:00,0,73,double,115,566,1,512,N,0,P7,none,0.23,19
T48389,express,14-09-2025,SEC002,CNB,ALD,08:38:00,09:46:00,08:48:00,09:56:00,10,105,single,92,750,1,233,N,0,P7,none,0.36,0
T48389,express,14-09-2025,SEC003,ALD,MGS,09:46:00,10:49:00,09:52:00,10:55:00,6,131,double,125,653,1,343,N,0,P2,divert,0.27,0
T48389,express,14-09-2025,SEC004,MGS,GAYA,10:49:00,12:28:00,10:49:00,12:28:00,0,172,single,104,503,1,553,N,0,P6,prioritize,0.71,0
T48389,express,14-09-2025,SEC005,GAYA,DHN,12:28:00,13:57:00,12:31:00,14:00:00,3,147,double,99,698,1,402,N,0,P2,none,0.19,0
T48389,express,14-09-2025,SEC006,DHN,ASN,13:57:00,14:37:00,13:58:00,14:38:00,1,74,double,111,519,1,555,N,0,P3,prioritize,0.98,0
T48389,express,14-09-2025,SEC007,ASN,HWH,14:37:00,16:02:00,14:37:00,16:02:00,0,136,electrified,129,679,1,524,Y,60,P3,prioritize,0.74,0
T50500,express,09-09-2025,SEC005,GAYA,DHN,02:39:00,03:50:00,03:00:00,04:11:00,21,147,electrified,125,571,1,445,N,0,P5,none,0.04,0
T50500,express,09-09-2025,SEC006,DHN,ASN,03:50:00,04:39:00,04:13:00,05:02:00,23,74,double,91,656,1,418,N,0,P4,none,0.27,0
T50500,express,09-09-2025,SEC007,ASN,HWH,04:39:00,05:45:00,05:01:00,06:07:00,22,136,double,124,731,1,569,N,0,P7,none,0.02,0
T50500,express,09-09-2025,SEC001,NDLS,CNB,20:40:00,21:28:00,20:57:00,21:45:00,17,73,double,91,708,1,182,N,0,P6,prioritize,0.89,1
T50500,express,09-09-2025,SEC002,CNB,ALD,21:28:00,22:25:00,21:47:00,22:44:00,19,105,electrified,110,666,1,520,N,0,P4,prioritize,0.84,0
T50500,express,09-09-2025,SEC003,ALD,MGS,22:25:00,23:48:00,22:43:00,00:06:00,18,131,electrified,95,723,1,572,N,0,P1,none,0.27,0
T50500,express,09-09-2025,SEC004,MGS,GAYA,23:48:00,02:39:00,00:06:00,02:57:00,18,172,single,107,645,1,396,Y,30,P4,none,0.22,0
T55320,suburban,22-09-2025,SEC003,ALD,MGS,00:58:00,02:41:00,01:07:00,02:50:00,9,131,single,76,358,2,368,N,0,P6,none,0.13,0
T55320,suburban,22-09-2025,SEC004,MGS,GAYA,02:41:00,04:53:00,02:48:00,05:00:00,7,172,single,78,371,2,337,N,0,P7,prioritize,0.96,0
T55320,suburban,22-09-2025,SEC005,GAYA,DHN,04:53:00,06:55:00,05:03:00,07:05:00,10,147,single,72,368,2,505,N,0,P8,divert,0.93,0
T55320,suburban,22-09-2025,SEC006,DHN,ASN,06:55:00,07:55:00,07:06:00,08:06:00,11,74,single,74,460,2,247,N,0,P7,none,0.25,0
T55320,suburban,22-09-2025,SEC007,ASN,HWH,07:55:00,09:57:00,08:09:00,10:11:00,14,136,single,67,382,2,349,N,0,P8,none,0.11,0
T55320,suburban,22-09-2025,SEC001,NDLS,CNB,22:30:00,23:33:00,22:38:00,23:41:00,8,73,single,70,407,2,268,N,0,P1,none,0,16
T55320,suburban,22-09-2025,SEC002,CNB,ALD,23:33:00,00:58:00,23:43:00,01:08:00,10,105,electrified,74,366,2,588,N,0,P3,prioritize,0.97,0
T56044,freight,08-09-2025,SEC001,NDLS,CNB,11:30:00,12:44:00,11:30:00,12:44:00,0,73,electrified,59,840,3,222,Y,60,P5,none,0.24,5
T56044,freight,08-09-2025,SEC002,CNB,ALD,12:44:00,14:27:00,12:44:00,14:27:00,0,105,electrified,61,1233,3,467,N,0,P1,prioritize,1,0
T56044,freight,08-09-2025,SEC003,ALD,MGS,14:27:00,16:28:00,14:28:00,16:29:00,1,131,electrified,65,1494,3,263,N,0,P3,none,0.09,0
T56044,freight,08-09-2025,SEC004,MGS,GAYA,16:28:00,19:00:00,16:30:00,19:02:00,2,172,double,68,1219,3,260,N,0,P4,prioritize,0.93,0
T56044,freight,08-09-2025,SEC005,GAYA,DHN,19:00:00,21:22:00,19:12:00,21:34:00,12,147,single,62,1450,3,533,N,0,P6,divert,0.96,0
T56044,freight,08-09-2025,SEC006,DHN,ASN,21:22:00,22:25:00,21:28:00,22:31:00,6,74,single,70,1499,3,517,N,0,P6,prioritize,0.85,0
T56044,freight,08-09-2025,SEC007,ASN,HWH,22:25:00,00:39:00,22:33:00,00:47:00,8,136,double,61,1185,3,385,N,0,P2,none,0.25,0
T56096,suburban,27-09-2025,SEC004,MGS,GAYA,00:49:00,04:33:00,00:55:00,04:39:00,6,172,double,60,413,2,421,Y,30,P7,none,0.25,0
T56096,suburban,27-09-2025,SEC005,GAYA,DHN,04:33:00,07:22:00,04:42:00,07:31:00,52,147,electrified,76,349,2,354,Y,30,P8,reschedule,0.737076212,29
T56096,suburban,27-09-2025,SEC006,DHN,ASN,07:22:00,08:25:00,07:32:00,08:35:00,10,74,electrified,70,436,2,537,N,0,P7,hold,0.91,0
T56096,suburban,27-09-2025,SEC007,ASN,HWH,08:25:00,10:36:00,08:34:00,10:45:00,9,136,single,63,309,2,312,Y,60,P2,divert,0.79,0
T56096,suburban,27-09-2025,SEC001,NDLS,CNB,20:15:00,21:18:00,20:31:00,21:34:00,16,73,single,69,499,2,447,N,0,P1,prioritize,1,2
T56096,suburban,27-09-2025,SEC002,CNB,ALD,21:18:00,22:53:00,21:26:00,23:01:00,8,105,single,66,352,2,556,N,0,P2,none,0.06,0
T56096,suburban,27-09-2025,SEC003,ALD,MGS,22:53:00,00:49:00,23:01:00,00:57:00,8,131,electrified,72,358,2,496,Y,60,P1,divert,0.97,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.9,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,Y,60,P5,hold,0.72,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.87,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.93,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.74,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.91,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.88,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.92,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.78,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.97,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:29:00,06:58:00,14,109,double,91,560,2,417,N,0,P5,divert,0.86,14
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.79,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:26:00,06:55:00,11,109,double,91,560,2,417,N,0,P5,hold,0.85,9
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:23:00,06:52:00,8,109,double,91,560,2,417,N,0,P3,hold,0.88,7
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,Y,45,P5,hold,0.74,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:29:00,06:58:00,14,109,double,91,560,2,417,N,0,P5,divert,0.77,9
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:20:00,06:49:00,5,109,double,91,560,2,417,N,0,P5,divert,0.89,5
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,Y,60,P5,divert,0.85,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,Y,60,P5,hold,0.95,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.8,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.8,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.77,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:36:00,07:05:00,21,109,double,91,560,2,417,N,0,P5,hold,0.79,19
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,Y,60,P5,divert,0.83,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:27:00,06:56:00,12,109,double,91,560,2,417,N,0,P5,divert,0.91,10
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:24:00,06:53:00,9,109,double,91,560,2,417,N,0,P5,divert,0.74,9
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:23:00,06:52:00,8,109,double,91,560,2,417,N,0,P5,divert,0.83,8
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P8,divert,0.98,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.71,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.79,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.87,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:33:00,07:02:00,18,109,double,91,560,2,417,N,0,P5,hold,0.91,14
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,Y,30,P5,hold,0.78,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.76,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.8,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.76,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:39:00,07:08:00,24,109,double,91,560,2,417,N,0,P5,hold,0.94,20
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.71,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.92,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.85,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,1,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.86,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.76,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:27:00,06:56:00,12,109,double,91,560,2,417,N,0,P5,divert,0.71,12
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.72,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.96,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:29:00,06:58:00,14,109,double,91,560,2,417,N,0,P1,divert,0.9,14
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,hold,0.73,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.9,0
T57139,passenger,17-09-2025,SEC010,LKO,PNBE,05:15:00,06:44:00,05:15:00,06:44:00,0,109,double,91,560,2,417,N,0,P5,divert,0.99,0
T57351,passenger,09-09-2025,SEC007,ASN,HWH,00:10:00,01:51:00,00:25:00,02:06:00,15,136,double,81,542,2,371,N,0,P8,none,0.08,0
T57351,passenger,09-09-2025,SEC001,NDLS,CNB,15:45:00,16:34:00,15:59:00,16:48:00,14,73,single,90,570,2,570,N,0,P3,none,0.24,0
T57351,passenger,09-09-2025,SEC002,CNB,ALD,16:34:00,17:47:00,16:48:00,18:01:00,14,105,electrified,86,581,2,566,N,0,P3,none,0.04,0
T57351,passenger,09-09-2025,SEC003,ALD,MGS,17:47:00,19:24:00,18:00:00,19:37:00,13,131,single,81,415,2,542,N,0,P8,none,0,0
T57351,passenger,09-09-2025,SEC004,MGS,GAYA,19:24:00,21:28:00,19:45:00,21:49:00,21,172,double,83,458,2,289,N,0,P1,divert,0.39,0
T57351,passenger,09-09-2025,SEC005,GAYA,DHN,21:28:00,23:03:00,21:43:00,23:18:00,15,147,double,93,590,2,551,N,0,P3,none,0.13,0
T57351,passenger,09-09-2025,SEC006,DHN,ASN,23:03:00,00:10:00,23:17:00,00:24:00,14,74,electrified,83,580,2,262,Y,45,P8,none,0.05,0
T57590,freight,18-09-2025,SEC004,MGS,GAYA,02:34:00,05:04:00,02:50:00,05:20:00,16,172,single,69,1165,3,464,N,0,P6,prioritize,0.86,0
T57590,freight,18-09-2025,SEC005,GAYA,DHN,05:04:00,07:22:00,05:19:00,07:37:00,15,147,single,64,843,3,227,N,0,P6,none,0.11,0
T57590,freight,18-09-2025,SEC006,DHN,ASN,07:22:00,08:27:00,07:44:00,08:49:00,22,74,double,68,1042,3,334,N,0,P2,divert,1,0
T57590,freight,18-09-2025,SEC007,ASN,HWH,08:27:00,10:39:00,08:41:00,10:53:00,14,136,single,62,1198,3,331,N,0,P2,divert,0.71,0
T57590,freight,18-09-2025,SEC001,NDLS,CNB,21:00:00,22:14:00,21:15:00,22:29:00,15,73,electrified,69,1107,3,525,Y,45,P3,none,0.07,1
T57590,freight,18-09-2025,SEC002,CNB,ALD,22:14:00,23:48:00,22:30:00,00:04:00,16,105,electrified,67,1279,3,424,N,0,P8,none,0.09,0
T57590,freight,18-09-2025,SEC003,ALD,MGS,23:48:00,02:34:00,00:04:00,02:50:00,16,131,double,63,1202,3,431,Y,30,P4,none,0.13,0
T58660,freight,13-09-2025,SEC001,NDLS,CNB,01:00:00,02:14:00,01:04:00,02:18:00,4,73,double,59,1315,3,335,N,0,P5,none,0.28,0
T58660,freight,13-09-2025,SEC002,CNB,ALD,02:14:00,03:44:00,02:17:00,03:47:00,3,105,double,70,1332,3,390,N,0,P4,none,0.2,0
T58660,freight,13-09-2025,SEC003,ALD,MGS,03:44:00,05:49:00,03:49:00,05:54:00,5,131,double,63,1007,3,402,N,0,P8,none,0.13,0
T58660,freight,13-09-2025,SEC004,MGS,GAYA,05:49:00,09:11:00,05:55:00,09:17:00,6,172,double,51,1024,3,338,N,0,P5,none,0.09,0
T58660,freight,13-09-2025,SEC005,GAYA,DHN,09:11:00,11:25:00,09:17:00,11:31:00,6,147,electrified,66,816,3,552,N,0,P4,none,0.2,0
T58660,freight,13-09-2025,SEC006,DHN,ASN,11:25:00,12:49:00,11:34:00,12:58:00,9,74,electrified,53,804,3,595,N,0,P7,none,0.01,0
T58660,freight,13-09-2025,SEC007,ASN,HWH,12:49:00,14:59:00,13:00:00,15:10:00,11,136,electrified,63,870,3,303,N,0,P6,none,0.03,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.82,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,Y,30,P8,hold,0.9,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.89,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.82,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.83,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.82,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.75,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,Y,60,P8,divert,0.81,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.95,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.79,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.72,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.81,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.91,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.89,0
